"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-03-27",,,,,"0.04",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-03-28",,,,,"0.04",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-03-30",,,,,"0.06",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-03-31",,,,,"0.25",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-01",,,,,"0.15",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-02",,,,,"0.14",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-03",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-04",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-05",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-06",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-07",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-08",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-09",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-10",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-11",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-15",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-16",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-26",,,,,"0.01",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-27",,,,,"0.06",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-04-28",,,,,"0.00",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-05-08",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-05-12",,,,,"0.12",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-05-13",,,,,"0.21",,,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-05-14",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0045","DANVILLE 1.9 W, CA US","2025-05-15",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-01-03",,,,,"0.08",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-02-01",,,,,"1.35",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-02-02",,,,,"2.35",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-02-03",,,,,"1.35",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-02-04",,,,,"1.89",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-02-13",,,,,"2.51",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-03-02",,,,,"0.42",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-03-12",,,,,"0.10",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-03-13",,,,,"0.75",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-03-14",,,,,"0.55",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-03-27",,,,,"0.40",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-03-28",,,,,"0.09",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-03-30",,,,,"0.28",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-03-31",,,,,"0.16",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-04-07",,,,,"0.12",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-05-12",,,,,"0.18",,,,,,,,,,,,,,
"US1CAMR0054","LARKSPUR 1.0 SW, CA US","2025-05-13",,,,,"0.03",,,,,,,,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-01",,,,,"0.00",,,,"54","45","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-02",,,,,"0.00",,,,"58","48","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-03",,,,,"0.18",,,,"57","51","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-04",,,,,"0.00",,,,"56","48","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-05",,,,,"0.00",,,,"61","47","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-06",,,,,"0.01",,,,"57","48","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-07",,,,,"0.00",,,,"66","51","62",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-08",,,,,"0.00",,,,"66","51","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-09",,,,,"0.00",,,,"68","48","56",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-10",,,,,"0.00",,,,"65","50","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-11",,,,,"0.00",,,,"66","48","60",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-12",,,,,"0.00",,,,"65","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-13",,,,,"0.00",,,,"62","49","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-14",,,,,"0.00",,,,"62","45","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-15",,,,,"0.00",,,,"60","46","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-16",,,,,"0.00",,,,"62","46","48",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-17",,,,,"0.00",,,,"53","46","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-18",,,,,"0.00",,,,"56","47","47",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-19",,,,,"0.00",,,,"51","46","47",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-20",,,,,"0.00",,,,"63","42","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-21",,,,,"0.00",,,,"61","44","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-22",,,,,"0.00",,,,"65","44","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-23",,,,,"0.00",,,,"69","49","54",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-24",,,,,"0.00",,,,"61","47","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-25",,,,,"0.00",,,,"58","47","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-26",,,,,"0.00",,,,"57","47","47",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-27",,,,,"0.00",,,,"61","42","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-28",,,,,"0.00",,,,"56","46","48",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-29",,,,,"0.00",,,,"54","47","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-30",,,,,"0.00",,,,"53","47","48",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-01-31",,,,,"0.31",,,,"54","48","54",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-01",,,,,"0.60",,"0.0",,"59","53","58",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-02",,,,,"0.17",,"0.0",,"58","57","58",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-03",,,,,"0.13",,"0.0",,"61","55","55",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-04",,,,,"2.89",,"0.0",,"59","46","46",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-05",,,,,"0.00",,"0.0",,"55","42","47",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-06",,,,,"0.58",,"0.0",,"60","44","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-07",,,,,"0.10",,"0.0",,"56","47","47",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-08",,,,,"0.00",,"0.0",,"55","43","47",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-09",,,,,"0.00",,"0.0",,"56","42","45",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-10",,,,,"0.00",,"0.0",,"57","42","45",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-11",,,,,"0.02",,"0.0",,"52","42","45",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-12",,,,,"0.23",,"0.0",,"53","45","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-13",,,,,"1.91",,"0.0",,"58","49","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-14",,,,,"0.01",,"0.0",,"55","48","48",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-15",,,,,"0.00",,"0.0",,"59","44","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-16",,,,,"0.00",,"0.0",,"60","47","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-17",,,,,"0.00",,"0.0",,"57","47","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-18",,,,,"0.00",,"0.0",,"62","46","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-19",,,,,"0.04",,"0.0",,"58","50","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-20",,,,,"0.00",,"0.0",,"61","47","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-21",,,,,"0.00",,"0.0",,"66","48","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-22",,,,,"0.00",,"0.0",,"64","43","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-23",,,,,"0.00",,"0.0",,"62","50","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-24",,,,,"0.01",,"0.0",,"63","51","52",,,,,"    1",,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-25",,,,,"0.00",,"0.0",,"70","45","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-26",,,,,"0.00",,"0.0",,"70","48","58",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-27",,,,,"0.00",,"0.0",,"72","53","60",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-02-28",,,,,"0.00",,"0.0",,"71","49","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-01",,,,,"0.04",,"0.0",,"56","49","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-02",,,,,"0.11",,"0.0",,"55","48","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-03",,,,,"0.00",,"0.0",,"58","46","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-04",,,,,"0.00",,"0.0",,"59","49","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-05",,,,,"0.00",,"0.0",,"55","48","48",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-06",,,,,"0.00",,"0.0",,"57","46","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-07",,,,,"0.00",,"0.0",,"63","46","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-08",,,,,"0.00",,"0.0",,"59","46","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-09",,,,,"0.00",,"0.0",,"59","46","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-10",,,,,"0.00",,"0.0",,"67","47","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-11",,,,,"0.00",,"0.0",,"61","48","54",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-12",,,,,"0.31",,"0.0",,"57","48","48",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-13",,,,,"0.17",,"0.0",,"52","45","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-14",,,,,"0.54",,"0.0",,"57","43","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-15",,,,,"0.00",,"0.0",,"60","48","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-16",,,,,"0.19",,"0.0",,"60","48","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-17",,,,,"0.10",,"0.0",,"58","48","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-18",,,,,"0.00",,"0.0",,"59","45","48",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-19",,,,,"0.00",,"0.0",,"58","45","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-20",,,,,"0.00",,"0.0",,"60","46","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-21",,,,,"0.00",,"0.0",,"59","47","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-22",,,,,"0.00",,"0.0",,"59","51","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-23",,,,,"0.00",,"0.0",,"63","50","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-24",,,,,"0.00",,"0.0",,"79","52","65",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-25",,,,,"0.00",,"0.0",,"80","52","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-26",,,,,"0.00",,"0.0",,"64","52","55",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-27",,,,,"0.06",,"0.0",,"61","54","55",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-28",,,,,"0.03",,"0.0",,"60","51","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-29",,,,,"0.00",,"0.0",,"59","48","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-30",,,,,"0.05",,"0.0",,"64","49","56",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-03-31",,,,,"0.33",,"0.0",,"61","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-01",,,,,"0.13",,"0.0",,"56","49","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-02",,,,,"0.00",,"0.0",,"58","46","49",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-03",,,,,"0.00",,"0.0",,"60","46","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-04",,,,,"0.00",,"0.0",,"67","48","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-05",,,,,"0.00",,"0.0",,"69","50","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-06",,,,,"0.00",,"0.0",,"64","49","55",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-07",,,,,"0.09",,"0.0",,"61","53","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-08",,,,,"0.00",,"0.0",,"62","52","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-09",,,,,"0.00",,"0.0",,"71","51","55",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-10",,,,,"0.00",,"0.0",,"65","50","56",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-11",,,,,"0.00",,"0.0",,"63","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-12",,,,,"0.00",,"0.0",,"61","48","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-13",,,,,"0.00",,"0.0",,"73","48","55",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-14",,,,,"0.00",,"0.0",,"60","50","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-15",,,,,"0.00",,"0.0",,"61","52","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-16",,,,,"0.00",,"0.0",,"59","53","54",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-17",,,,,"0.03",,"0.0",,"60","50","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-18",,,,,"0.00",,"0.0",,"58","50","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-19",,,,,"0.00",,"0.0",,"60","50","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-20",,,,,"0.00",,,,"60","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-21",,,,,"0.00",,,,"64","49","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-22",,,,,"0.00",,,,"61","50","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-23",,,,,"0.00",,,,"56","49","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-24",,,,,"0.00",,,,"56","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-25",,,,,"0.00",,,,"59","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-26",,,,,"0.02",,,,"58","48","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-27",,,,,"0.01",,,,"60","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-28",,,,,"0.00",,,,"61","49","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-29",,,,,"0.00",,,,"64","50","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-04-30",,,,,"0.00",,"0.0",,"64","51","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-01",,,,,"0.00",,"0.0",,"59","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-02",,,,,"0.00",,"0.0",,"58","49","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-03",,,,,"0.00",,"0.0",,"59","50","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-04",,,,,"0.00",,"0.0",,"63","49","56",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-05",,,,,"0.00",,"0.0",,"81","55","55",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-06",,,,,"0.00",,"0.0",,"65","53","54",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-07",,,,,"0.00",,"0.0",,"61","50","50",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-08",,,,,"0.00",,"0.0",,"65","50","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-09",,,,,"0.00",,"0.0",,"69","51","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-10",,,,,"0.00",,"0.0",,"65","51","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-11",,,,,"0.00",,"0.0",,"60","51","55",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-12",,,,,"0.15",,"0.0",,"62","52","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-13",,,,,"0.00",,"0.0",,"62","51","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-14",,,,,"0.00",,"0.0",,"62","51","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-15",,,,,"0.00",,"0.0",,"63","51","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-16",,,,,"0.00",,"0.0",,"64","52","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-17",,,,,"0.00",,"0.0",,"58","51","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-18",,,,,"0.00",,"0.0",,"65","50","56",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-19",,,,,"0.00",,"0.0",,"68","53","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-20",,,,,"0.00",,"0.0",,"64","51","54",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-21",,,,,"0.00",,"0.0",,"67","51","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-22",,,,,"0.00",,"0.0",,"62","51","51",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-23",,,,,"0.00",,"0.0",,"58","50","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-24",,,,,"0.00",,"0.0",,"59","50","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-25",,,,,"0.00",,"0.0",,"60","51","54",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-26",,,,,"0.01",,"0.0",,"62","52","52",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-27",,,,,"0.00",,"0.0",,"65","51","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-28",,,,,"0.00",,"0.0",,"60","52","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-29",,,,,"0.00",,"0.0",,"66","52","53",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-30",,,,,"0.00",,"0.0",,"75","52","56",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-05-31",,,,,"0.00",,"0.0",,"75","53","56",,,,,,,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2025-06-01",,,,,"0.00",,"0.0",,"60","52","53",,,,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","2025-01-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","2025-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","2025-01-03",,,,,"0.04",,,,,,,,,,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","2025-01-04",,,,,"0.20",,,,,,,,,,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","2025-01-05",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","2025-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","2025-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","2025-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,
